,actors,average,country,director,genre,language,link,release_date,runtime,title,votes,writer
3,"['中山美穗', '西岛秀俊', '石田百合子', '加藤雅也', '儿岛雄一', '西岛隆弘', '须永庆', '川岛直美', '松原智惠子', '伊藤由美', '蒲生麻由', '冈田卓也', '中岛阳子', 'ジャスミン', '梅泽昌代', '平岳大']",7.5, 日本 / 韩国 / 泰国,李宰汉,"['剧情', '爱情']", 日语,https://movie.douban.com/subject/3564151/,2010-01-23(日本),170分钟(日本),再见，总有一天 サヨナライツカ,15248,"['辻仁成', '李宰汉']"
4,"['迈克尔·凯恩', '裘德·洛', '哈罗德·品特', ""Carmel O'Sullivan"", '肯尼思·布拉纳']",7.5, 美国,肯尼思·布拉纳,"['剧情', '悬疑', '惊悚']", 英语,https://movie.douban.com/subject/1887455/,2007/10/12,USA: 86 分钟,足迹 Sleuth,13399,['哈罗德·品特']
5,"['斯蒂芬妮·莱昂尼达斯 Stephanie Leonidas', '贾森·巴瑞 Jason Barry']",7.5, 英国 / 美国,戴夫·马卡基,"['剧情', '家庭', '奇幻', '冒险']", 英语,https://movie.douban.com/subject/1428378/,2005/8/6,101 分钟,镜子面具 MirrorMask,10508,"['尼尔·盖曼', '戴夫·马卡基']"
6,"['凡妮莎·帕拉迪丝', '海灵弗洛伦特', '埃米尔瓦雷', '伊夫林·布洛初', '凯文派伦特']",7.5, 加拿大 / 法国,让-马克·瓦雷,['剧情'], 法语,https://movie.douban.com/subject/4160524/,2011-09-02(威尼斯电影节),120分钟,花神咖啡馆 Café de flore,6886,['让-马克·瓦雷']
7,"['凯文·康瑞', '杰森·马斯登', '斯科特·门维尔']",7.5, 美国 / 日本 / 韩国,西见祥示郎,"['动作', '科幻', '动画', '惊悚', '犯罪']", 英语 / 日语 / 西班牙语 / 葡萄牙语 / 泰语,https://movie.douban.com/subject/2988294/,2008/7/8,75 分钟,蝙蝠侠：哥谭骑士 Batman: Gotham Knight,5994,"['鲍勃·凯恩', 'Josh Olson', 'Jordan Goldberg', 'Greg Rucka', 'Brian Azzarello', 'Alan Burnett', '大卫·S·高耶']"
8,"['周润发', '金燕玲', '蔡琴', '梁朝伟', '温碧霞', '周秀兰']",7.5, 中国香港,关锦鹏,['剧情'], 粤语 / 汉语普通话,https://movie.douban.com/subject/1298272/,1986/8/30,96 分钟,地下情,5102,"['邱刚健', '黎杰']"
9,"['孙道临', '康泰', '陈述', '齐衡', '孙永平', '中叔皇', '穆宏', '王少奇']",7.5, 中国大陆,汤晓丹,"['剧情', '战争']", 汉语普通话,https://movie.douban.com/subject/1482707/,1954,110分钟,渡江侦察记,3318,['沈默君']
10,"['藤木直人', '仲间由纪惠', '石桥凌', 'Izam', '宇崎龙童']",7.5, 日本,井坂聪,"['剧情', '爱情', '悬疑']", 日语,https://movie.douban.com/subject/1389986/,2003-11-08(日本),112分钟,诱拐 g@me.,5543,"['东野圭吾', '小岩井宏悦', '尾崎将也']"
11,"['埃里克斯·劳瑟', '阿比盖尔·布雷斯林', '安娜索菲亚·罗伯', '拉弗恩·考克斯', '米奇·萨姆纳', '薇拉·菲茨杰拉德', '贝特·米德勒', '伊恩·尼尔森', '西利亚·维斯顿', '克里斯托弗·迪伦·怀特', '约翰·麦肯罗', '迈克尔·帕克', '拉里·派恩', '桃乐丝·麦卡锡', '夏洛特·阿本', '埃迪·斯威哈特', '迈克尔·温·古查多', '奥利·哈斯基维', '布列塔尼·安妮·伍德福特']",7.5, 美国,楚蒂·斯泰勒,"['剧情', '喜剧', '同性']", 英语,https://movie.douban.com/subject/26656655/,2017-02-13(柏林电影节),91分钟,怪奇秀 Freak Show,4421,"['帕特里克·J·克里夫顿', '贝思·里戛齐奥', '詹姆斯·圣詹姆斯']"
12,"['李己雨', '金相庆', '严志媛', '金明秀', '李镜珍']",7.5, 韩国,洪常秀,"['剧情', '爱情']", 韩语,https://movie.douban.com/subject/1417309/,2005-05-27(韩国),89分钟,剧场前 ???,2862,['洪常秀']
13,"['彼得·范·登·贝京', '露西·德拜', '提图斯·德·沃格特', '布鲁诺·若里斯', '戈兰·拉达克维奇', '彼得·范·德·侯文', '尼娜·尼古拉娜', '瓦伦丁·加内夫', '娜塔丽·拉罗什', '尤里·安杰洛夫']",7.5, 比利时 / 荷兰 / 保加利亚,彼得·博罗斯,"['剧情', '喜剧']", 英语 / 弗拉芒语 / 法语 / 保加利亚语,https://movie.douban.com/subject/26341049/,2016-09-03(威尼斯电影节),94分钟,比利时国王 King of the Belgians,2867,"['彼得·博罗斯', '杰西卡·霍普伍德沃思']"
14,"['希亚·拉博夫', '西格妮·韦弗', '强·沃特', '蒂姆·布雷克·尼尔森', '科里奥·托马斯']",7.5, 美国,安德鲁·戴维斯,"['剧情', '喜剧', '爱情', '悬疑', '家庭', '西部', '冒险']", 英语,https://movie.douban.com/subject/1308118/,2003/4/18,117 分钟,别有洞天 Holes,1715,['路易斯·萨查尔']
15,,,,,,,,,,Jack Whitehall: At Large,,
16,"['乔什·拉德诺', '伊丽莎白·奥尔森', '理查德·詹金斯', '艾莉森·珍妮', '伊莉莎白·里瑟', '约翰·马加罗', '凯特·伯顿', 'Robert Desiderio', '扎克·埃夫隆', '克丽丝滕·布什', '阿丽·安', '格雷格·埃德尔曼', '理查德·杜恩', '迈克尔·温斯顿', '安吉利·赞巴拉娜']",7.4, 美国,乔什·拉德诺,"['剧情', '喜剧', '爱情', '音乐']", 英语,https://movie.douban.com/subject/6757776/,2012-09-14(美国),98分钟,文科恋曲 Liberal Arts,18430,['乔什·拉德诺']
17,"['金城武', '郭富城', '陈慧琳', '何超仪', '袁咏仪', '张国荣', '张学友', '钟甄']",7.4, 中国香港,奚仲文,"['喜剧', '爱情']", 粤语,https://movie.douban.com/subject/1301974/,1998/5/28,Japan: 97 分钟,安娜玛德莲娜 安娜瑪德蓮娜,8216,['岸西']
18,"['路易·加瑞尔', '蕾雅·赛杜', '格雷戈瓦·勒普兰斯-林盖', '埃斯特万·卡瓦哈尔-阿莱格里亚', '西蒙·特鲁西略', '阿珈特·波尼茨', '阿娜伊斯·德穆斯蒂埃', '让-米歇尔·波特尔', '齐雅拉·马斯楚安尼', '克洛蒂尔德·埃斯姆', '多米尼克·古尔德']",7.4, 法国,克里斯托夫·奥诺雷,"['剧情', '爱情']", 法语 / 意大利语 / 英语 / 俄语,https://movie.douban.com/subject/3155839/,2008-09-10(圣丹斯电影节),97分钟,美丽的人 La belle personne,7157,"['克里斯托夫·奥诺雷', '吉尔·托兰', '拉法耶特夫人']"
19,"['杰夫·布里吉斯', '布鲁斯·巴克林纳', '大卫·沃纳', '辛迪·摩根', '巴纳德·休斯', '丹·肖尔']",7.4, 美国,史蒂文·利斯伯吉尔,"['动作', '科幻', '冒险']", 英语,https://movie.douban.com/subject/1293482/,1982-07-09(美国),96分钟,电子世界争霸战 TRON,6527,"['邦尼·麦克伯德', '史蒂文·利斯伯吉尔']"
0,"['罗伯特·德尼罗', '比利·克里斯托', '丽莎·库卓', '查兹·帕尔明特瑞', 'Kresimir Novakovic']",7.4, 美国 / 澳大利亚,哈罗德·雷米斯,"['喜剧', '犯罪']", 英语,https://movie.douban.com/subject/1297012/,1999/3/5,103 分钟,老大靠边闪 Analyze This,6741,"['哈罗德·雷米斯', '肯尼思·洛纳根', '彼得·托兰']"
1,"['钱嘉乐', '刘家良', '罗美薇', '元振', '胡枫', '韩坤', '卢大伟', '陈治良', '袁信义', '刘玉婷', '刘锡贤', '元武', '元德']",7.4, 中国香港,黎大炜,"['喜剧', '动作']", 粤语,https://movie.douban.com/subject/1958190/,1992-11-12(中国香港),103分钟,蝎子战士 蠍子戰士,2728,"['黄炳耀', '陈子慧', '吕秀凤']"
2,"['若尾文子', '长谷川明男', '山本学']",7.4, 日本,增村保造,['剧情'], 日语,https://movie.douban.com/subject/1463433/,1966/1/15,86分钟,刺青,1124,"['新藤兼人', '谷崎润一郎']"
3,"['伊莎贝尔·于佩尔', '让-路易·特兰蒂尼昂', '马修·卡索维茨', '芳汀·阿杜安', '弗兰茨·罗戈夫斯基', '劳拉·薇琳顿', '奥拉利亚·佩蒂特', '托比·琼斯', '希尔·佩尔', '哈萨姆·甘西', '娜比哈·阿卡瑞', '卓德·盖思特利', '菲利普·杜·詹纳兰德', '多米尼克·贝纳尔']",7.3, 法国 / 奥地利 / 德国,迈克尔·哈内克,"['剧情', '家庭']", 法语,https://movie.douban.com/subject/26698601/,2017-05-22(戛纳电影节),107分钟,快乐结局 Happy End,7263,['迈克尔·哈内克']
4,"['宫野真守', '三木真一郎', '吉野裕行', '神谷浩史', '本名阳子', '东地宏树', '高垣彩阳', '户松遥', '小笠原亚里沙', '高山南', '滨田贤二', '中村悠一', '上田祐司', '钉宫理惠', '入野自由', '斋藤千和', '矶部勉', '古谷彻', '藤田淑子', '恒松步', '根谷美智子', '川岛得爱', '白鸟哲', '梅津秀行', '早水理沙', '佐藤有世', '松本保典', '置鲇龙太郎', '谷口节', '小室正幸', '白石凉子', '游佐浩二', '小形满', '古岛清孝', '清水美智子', '奈良彻', '星野贵纪', '佐藤健辅', '广田诗梦', '胜地凉']",7.3, 日本,水岛精二,"['科幻', '动画', '战争']", 日语,https://movie.douban.com/subject/3811353/,2010/9/18,121分钟,剧场版 机动战士高达00 先驱者的觉醒 劇場版 機動戦士ガンダムOO -A wakening of the Trailblazer-,6390,['黑田洋介']
5,"['约翰·特拉沃尔塔', '奥莉维亚·纽顿-约翰', '斯托卡特·詹宁']",7.3, 美国,兰德尔·克莱泽,"['爱情', '歌舞']", 英语,https://movie.douban.com/subject/1300993/,1978-06-16(美国),110 分钟,油脂 Grease,5148,"['布朗蒂·伍达德', '吉姆·雅各布斯', '沃伦·凯西', '阿伦·卡尔']"
6,"['亚当·桑德勒', '蒂娅·里欧妮', '帕斯·贝加', '克萝丽丝·利奇曼']",7.3, 美国,詹姆斯·L·布鲁克斯,"['剧情', '喜剧', '爱情', '家庭']", 英语 / 西班牙语,https://movie.douban.com/subject/1308975/,2004/12/17,131 分钟,西班牙女佣 Spanglish,4244,['詹姆斯·L·布鲁克斯']
7,"['休·格里夫斯', '劳拉·贝蒂', '尼内托·达沃利', '弗兰科·奇蒂', '约瑟芬·卓别林', '艾伦·韦布', '皮埃尔·保罗·帕索里尼', 'J.P. Van Dyne', '弗农·多布切夫', 'Adrian Street', 'Orla Pederson', 'Derek Deadman', 'Nicholas Smith', 'George Bethell Datch', 'Dan Thomas', '迈克尔·巴尔弗', '珍妮·鲁纳奎', '塞提莫·卡斯塔尼亚', '汤姆·贝克', 'Willoughby Goddard', 'Peter Stephens', '伊丽莎白·吉诺维斯', 'Tiziano Longo', 'Robin Askwith', 'John McLaren', '弗兰卡·许铎', '菲儿戴维斯', 'Charles De la Tour', 'Francis De Wolff', 'Chris Greener', 'Karl Howman', 'Ken Muggleston', '帕特里克·纽维尔', 'Selwyn Roberts', '阿妮塔·桑德斯', '玛丽·斯图亚特']",7.3, 意大利 / 法国,皮埃尔·保罗·帕索里尼,"['剧情', '喜剧', '历史']", 意大利语 / 英语,https://movie.douban.com/subject/1303731/,1972-09-02(意大利),111分钟,坎特伯雷故事集 I racconti di Canterbury,3881,"['皮埃尔·保罗·帕索里尼', 'Geoffrey Chaucer']"
8,"['布鲁斯·格林伍德', '泽维尔·多兰', '凯瑟琳·基纳', '凯瑞-安·莫斯', 'Gianna Corbisiero', '拉里·戴', 'Mark Donker', '科鲁姆·费奥瑞', 'Melody Godin-Cormier', 'Matt Holland', 'Alison Louder', 'Guy Nadon', '辛迪·桑普森']",7.3, 加拿大,Charles Binamé,"['剧情', '悬疑', '同性']", 英语 / 法语,https://movie.douban.com/subject/25920098/,2014-09-10(多伦多电影节),110分钟,大象之歌 Elephant Song,3812,['Nicolas Billon']
9,"['坂口健太郎', '吉田钢太郎', '佐久间由衣', '山本舞香', '佐藤隆太', '财前直见', '南条爱乃', '寿美菜子', '悠木碧']",7.3, 日本,野口照夫,"['剧情', '家庭']", 日语,https://movie.douban.com/subject/33377523/,2019-06-21(日本),114分钟,最终幻想14：光之老爸 剧场版 劇場版 ファイナルファンタジーXIV光のお父さん,1608,['吹原幸太']
10,"['塞西尔·德·弗朗斯', '埃德瓦·贝耶', '爱丽丝·伊萨', '娜塔莉亚·多切瓦', '劳尔·卡拉米', '让-米歇尔·拉米']",7.3, 法国,埃马纽埃尔·穆雷,"['剧情', '爱情']", 法语,https://movie.douban.com/subject/27596261/,2018-09-07(多伦多电影节),109分钟,容基耶尔女士 Mademoiselle de Joncquières,1311,"['德尼·狄德罗', '埃马纽埃尔·穆雷']"
11,"['海伦·米伦', '汤姆·威尔金森', '塞伦·希德', '罗米·阿波拉菲娅', 'Tomer Ben David', 'Ohev Ben David', '乔纳森·乌泽尔', 'Elana Kivity Davenport', 'Eli Zohar', '伊伦·波丹', '杰西卡·查斯坦', '马尔顿·索克斯', '萨姆·沃辛顿', '加斯帕·克里斯滕森', '布里吉特·克雷', 'Kátya Tompos', 'István G?z', 'Morris Perry']",7.2, 美国 / 英国 / 匈牙利 / 以色列,约翰·马登,"['剧情', '惊悚']", 英语 / 德语 / 俄语,https://movie.douban.com/subject/3059403/,2010-09-04(多维尔美洲电影节),114分钟,罪孽 The Debt,8580,"['马修·沃恩', '简·古德曼', '彼特·斯特劳恩', '阿萨夫·伯恩斯坦', 'Ido Rosenblum']"
12,"['汤姆·贝伦杰', '比利·赞恩']",7.2, 美国 / 秘鲁,路易斯·罗沙,"['剧情', '动作', '惊悚']", 英语 / 西班牙语,https://movie.douban.com/subject/1295484/,1993/1/29,98 分钟,双狙人 Sniper,4887,"['Crash Leyland', 'Michael Frost Beckner']"
13,"['西尔维斯特·史泰龙', '艾米·布伦尼曼', '维果·莫腾森', '丹·哈达亚']",7.2, 美国,罗伯·科恩,"['动作', '冒险', '灾难']", 英语,https://movie.douban.com/subject/1292834/,1996/12/6,114分钟,十万火急 Daylight,4837,['Leslie Bohem']
14,"['申河均', '边熙峰', '李慧英', '李恩承', '孙贤周', '金赫']",7.2, 韩国,尹仁灏,"['剧情', '惊悚']", 韩语,https://movie.douban.com/subject/3119246/,2008-01-31(韩国),116分钟,游戏 ? ??,4655,['尹仁灏']
15,"['辛西娅·尼克松', '詹妮弗·艾莉', '邓肯·达夫', '基思·卡拉丹', '乔迪·梅', '乔安娜·培根', '凯瑟琳·贝利', '艾玛·贝尔', '本杰明·温赖特', '安妮特·白兰特', '罗斯·威廉姆斯', '诺米·沙伦斯', '米尔斯·理查森', '埃里克·罗兰']",7.2, 英国 / 比利时,特伦斯·戴维斯,"['剧情', '传记']", 英语,https://movie.douban.com/subject/24299620/,2016-02-14(柏林电影节),125分钟,宁静的热情 A Quiet Passion,3519,['特伦斯·戴维斯']
16,"['玛丽莲·梦露', '劳伦斯·奥利弗', '西碧尔·索恩迪克']",7.2, 英国 / 美国,劳伦斯·奥利弗,"['喜剧', '爱情']", 法语 / 德语 / 英语,https://movie.douban.com/subject/1297385/,1957/6/13,115 分钟,游龙戏凤 The Prince and the Showgirl,3351,['泰伦斯·拉提根']
17,"['丹尼尔·戴-刘易斯', '萨伊德·杰弗瑞', 'Gordon Warnecke', '罗珊·塞斯', 'Derrick Branche', '丽塔·沃尔夫', 'Souad Faress', '理查德·格拉翰', '加里·库珀']",7.2, 英国,斯蒂芬·弗雷斯,"['剧情', '喜剧', '爱情', '同性']", 英语 / 乌尔都语,https://movie.douban.com/subject/1296660/,1985/9/7,97 分钟,我美丽的洗衣店 My Beautiful Laundrette,3055,['汉尼夫·库雷什']
18,"['特罗伊·贝克', '史蒂夫·布卢姆', '扎克·卡利森', '凯姆·克拉克', '威尔·弗里德尔', '拉尔夫·加曼', '杰克·格林', '乔什·基顿', '汤姆·肯尼', '克里斯蒂安·兰兹', '斯科特·门维尔', '诺兰·诺斯', '安德烈·索格利扎索', '杰森·斯皮萨克', '艾莉森·斯通勒', '塔拉·斯特朗', '弗雷德·塔特西奥']",7.2, 美国,马特·皮特斯,"['喜剧', '动画', '犯罪']", 英语,https://movie.douban.com/subject/33447595/,2019-07-21(美国),80分钟,乐高DC蝙蝠侠：家族事务 LEGO DC  Batman: Family Matters,1821,['杰瑞米·亚当斯']
19,"['黄又南', '泰迪·罗宾', '梁小龙', '陈观泰', '贾晓晨', '欧阳靖', '邵音音', '陈惠敏', '罗永昌', '罗莽']",7.1, 中国香港 / 中国大陆,郭子健,"['剧情', '喜剧', '动作']", 粤语,https://movie.douban.com/subject/4323691/,2010-06-03(中国香港),98分钟,打擂台,17123,"['郭子健', '郑思杰', '谭广源']"
0,"['盖·皮尔斯', '唐·钱德尔', '杰夫·丹尼尔斯', '尼尔·麦克唐纳', '西蒙·雷诺兹']",7.1, 美国,Jeffrey Nachmanoff,"['剧情', '惊悚', '犯罪']", 英语 / 阿拉伯语,https://movie.douban.com/subject/2158328/,2008/8/27,114 分钟,叛国者 Traitor,8245,['Jeffrey Nachmanoff']
1,"['陈宝国', '贾瑞新', '杨子纯', '王晓忠', '雷恪生']",7.1, 中国大陆 / 中国澳门,蔡元元,['恐怖'], 普通话/国语,https://movie.douban.com/subject/3039823/,1989-10-12(中国大陆),169分钟,夜盗珍妃墓,2167,"['石玉新', '李秉新', '陈宝荣', '于文运']"
2,"['托马斯·曼', '奥利弗·库珀', '乔纳森·丹尼尔·布朗', '可比·毕丝·布兰顿', '德克斯·弗拉姆', '布雷迪·亨德尔', '尼克·维斯', '亚历克西斯·克纳普']",7, 美国,尼玛·诺里扎德,['喜剧'], 英语,https://movie.douban.com/subject/4810698/,2012-03-02(美国),88分钟,X计划 Project X,15961,"['马特·德雷克', '迈克尔·巴考尔']"
3,"['塞斯·罗根', '詹姆斯·弗兰科', '丹尼·麦克布莱德', '凯文·考利甘', '克雷格·罗宾森', '盖瑞·科尔', '罗茜·佩雷兹', '小艾德·博格里', '诺拉·邓恩', '艾梅柏·希尔德', '乔·洛·特鲁格里奥', '亚瑟·纳平泰克', '克利奥·金', '比尔·哈德尔', '詹姆斯·瑞马尔']",7, 美国,大卫·戈登·格林,"['喜剧', '动作', '惊悚', '犯罪', '冒险']", 英语 / 粤语 / 韩语,https://movie.douban.com/subject/2074035/,2008-08-06(美国),111 分钟,菠萝快车 Pineapple Express,15667,"['塞斯·罗根', '埃文·戈德堡', '贾德·阿帕图']"
4,"['康斯坦丁·哈宾斯基', '弗拉基米尔·缅绍夫', '阿雷克西·查多夫']",7, 俄罗斯,提莫·贝克曼贝托夫,"['动作', '奇幻']", 俄语 / 英语,https://movie.douban.com/subject/1414803/,2004/7/8,114 分钟,守夜人 Ночной дозор,11910,"['提莫·贝克曼贝托夫', '莱塔·卡罗格里迪斯']"
5,"['休·杰克曼', '蕾切尔·薇兹', '艾伦·伯斯汀', '马克·马戈利斯', '史蒂芬·麦克哈蒂', '费尔南多·埃尔南德斯', '克利夫·柯蒂斯', '西恩·帕特里克·汤玛斯', '唐纳·墨菲', '伊桑·苏普利', '理查德·麦克米伦', '亚伯拉罕·阿罗诺夫斯基', '博伊德·班克斯']",7, 美国 / 加拿大,达伦·阿伦诺夫斯基,"['剧情', '科幻']", 英语 / 玛雅语,https://movie.douban.com/subject/1438337/,2006-09-04(威尼斯电影节),96分钟,珍爱泉源 The Fountain,10174,"['达伦·阿伦诺夫斯基', '阿里·韩德尔']"
6,"['皮尔斯·布鲁斯南', '连姆·尼森', '安吉·哈蒙']",7, 美国,David Von Ancken,"['剧情', '惊悚', '战争', '西部']", 英语,https://movie.douban.com/subject/1915096/,2006/9/13,115 分钟,堕落天使 Seraphim Falls,2886,"['David Von Ancken', 'Abby Everett Jaques']"
7,"['洪金宝', '钟镇涛', '王祖贤', '梁珊', '曹查理', '陈友']",7, 中国香港,张坚庭,"['喜剧', '犯罪']", 粤语,https://movie.douban.com/subject/1307846/,1987/12/3,86分钟,标错参 标错參,1554,"['罗启锐', '张坚庭']"
8,"['周群达', '吴晓敏', '姜大卫', '张智尧', '连晋']",7, 中国大陆,邓衍成,"['剧情', '动作', '武侠', '古装']", 汉语普通话,https://movie.douban.com/subject/2347264/,2007,99分钟,镖行天下之神武大炮,1380,['吴峥']
9,"['史蒂夫·马丁', '邦尼·亨特', '尤金·列维', '汤姆·威灵', '派珀·佩拉博', '卡门·伊莱克特拉', '杰米·金', '希拉里·达芙', '泰勒·洛特纳']",6.9, 美国 / 加拿大,亚当·尚克曼,"['喜剧', '家庭', '冒险']", 英语,https://movie.douban.com/subject/1482086/,2005/12/21,94 分钟,儿女一箩筐2 Cheaper by the Dozen 2,5890,"['Sam Harper', 'Craig Titley']"
10,"['姜大卫', '李修贤', '午马', '陈观泰', '赵雷', '黄霑', '邝美云', '狄龙', '周星驰', '恬妞', '岳华', '倪震', '谷峰', '董骠', '成奎安']",6.9, 中国香港,吴宇森,['动作'], 粤语,https://movie.douban.com/subject/1299057/,1989-09-14(中国香港),97分钟,义胆群英 義膽群英,4029,"['侯志强', '倪匡']"
11,"['吴君如', '卢冠廷', '黄一山']",6.9, 中国香港,梁家树,"['喜剧', '奇幻']", 普通话/国语 / 粤语,https://movie.douban.com/subject/3032434/,1991,91分钟,一世好命,2602,['刘镇伟']
12,"['查理兹·塞隆', '帕特里克·威尔森', '科莱特·沃夫', '伊莉莎白·里瑟', '路易莎·克劳瑟', '帕顿·奥斯瓦尔特']",6.8, 美国,贾森·雷特曼,"['剧情', '喜剧']", 英语,https://movie.douban.com/subject/4728881/,2011-12-09(美国),94分钟,青少年 Young Adult,12092,['迪亚波罗·科蒂']
13,"['孙贤周', '马东锡', '崔丹尼尔', '朴叙俊']",6.8, 韩国,白云学,['惊悚'], 韩语,https://movie.douban.com/subject/25870679/,2015-05-14(韩国),102分钟,罪恶的编年史 ?? ???,5132,['白云学']
